date,airPressure_outside_max,airPressure_outside_mean,airPressure_outside_min,airPressure_outside_stdev,hour_group,humidity_outside_max,humidity_outside_mean,humidity_outside_min,humidity_outside_stdev,light_outside_max,light_outside_mean,light_outside_min,light_outside_stdev,rain_outside_max,rain_outside_mean,rain_outside_min,rain_outside_stdev,temperature_outside_max,temperature_outside_mean,temperature_outside_min,temperature_outside_stdev
08-14-2017 3,1007,1006.0294117647059,1005,0.7971652092047723,3,68,60.73529411764706,51,5.473400270118571,69,13.294117647058824,0,21.642451846432134,0,0.0,0,0.0,26.0,23.970588235294116,22.0,1.3367825261730646
08-15-2017 0,1007,1006.3529411764706,1006,0.48507125007266594,0,74,64.44117647058823,52,6.968288240179038,0,0.0,0,0.0,0,0.0,0,0.0,25.0,22.529411764705884,21.0,1.2366938848016846
08-15-2017 1,1007,1006.9428571428572,1006,0.2355041079768028,1,73,58.6,38,13.068147175029646,2072,684.4,0,577.0128553976225,0,0.0,0,0.0,31.0,25.142857142857142,21.0,3.4482975948315437
08-15-2017 2,1007,1006.1764705882352,1005,0.4586269518104188,2,45,41.94117647058823,38,2.3086290890796515,652,271.0,131,131.81897596417,0,0.0,0,0.0,30.0,29.0,28.0,0.5504818825631803
08-15-2017 3,1007,1006.6470588235294,1006,0.48507125007266594,3,51,46.911764705882355,42,2.7121237016887765,163,30.41176470588235,0,49.78323780639839,0,0.0,0,0.0,29.0,26.41176470588235,25.0,1.351041058946397
08-16-2017 0,1006,1005.0588235294117,1004,0.3429971702850177,0,63,59.35294117647059,57,1.8729712732378816,0,0.0,0,0.0,0,0.0,0,0.0,24.0,23.41176470588235,23.0,0.49955416843564227
08-16-2017 1,1006,1005.9411764705883,1005,0.23883257361061286,1,63,52.44117647058823,40,8.924570022646837,2320,811.8235294117648,0,709.316250816245,0,0.0,0,0.0,32.0,26.941176470588236,23.0,3.583980996893853
08-16-2017 2,1006,1004.7714285714286,1004,0.7310634592924236,2,44,38.114285714285714,34,3.595515414017436,519,237.42857142857142,177,68.36118855637558,0,0.0,0,0.0,31.0,30.514285714285716,30.0,0.50709255283711
08-16-2017 3,1006,1004.8235294117648,1004,0.6262242910851494,3,58,42.6764705882353,36,5.617724052444349,125,25.235294117647058,0,41.04399621952581,0,0.0,0,0.0,31.0,28.235294117647058,25.0,1.634084370237736
08-17-2017 0,1005,1004.5,1004,0.5075192189225523,0,61,53.11764705882353,44,5.896916019270108,0,0.0,0,0.0,0,0.0,0,0.0,26.0,24.235294117647058,23.0,1.3040455357687049
08-17-2017 1,1005,1004.8823529411765,1004,0.3270349700838643,1,61,46.3235294117647,30,11.485750297348803,2295,841.0294117647059,1,753.9241777363299,0,0.0,0,0.0,35.0,27.264705882352942,23.0,4.273305608070215
08-17-2017 2,1005,1004.3823529411765,1004,0.4932702180563817,2,33,28.647058823529413,25,2.172588917051623,515,221.73529411764707,170,69.89139142530658,0,0.0,0,0.0,31.0,31.0,31.0,0.0
08-17-2017 3,1006,1005.0588235294117,1004,0.7762058642344917,3,45,35.61764705882353,26,6.737568601471643,149,27.176470588235293,0,46.36447868935304,0,0.0,0,0.0,31.0,28.441176470588236,26.0,1.6179144164088315
08-18-2017 0,1006,1005.1470588235294,1005,0.35949062795357095,0,59,53.38235294117647,50,2.8921493096369546,0,0.0,0,0.0,0,0.0,0,0.0,24.0,23.647058823529413,23.0,0.48507125007266594
08-18-2017 1,1007,1006.0285714285715,1005,0.6635782805771913,1,52,40.31428571428572,25,10.32635528370868,2373,756.4285714285714,0,685.6135202573414,0,0.0,0,0.0,37.0,28.34285714285714,23.0,5.040674891454966
08-18-2017 2,1006,1005.4705882352941,1005,0.5066403971048988,2,27,24.558823529411764,22,1.0207298776199085,444,247.26470588235293,145,82.71869409596103,0,0.0,0,0.0,33.0,32.14705882352941,32.0,0.35949062795357095
08-18-2017 3,1006,1005.4411764705883,1005,0.5039947372613783,3,61,40.470588235294116,22,13.101550438246536,140,29.41176470588235,0,47.887568860163476,0,0.0,0,0.0,32.0,27.88235294117647,24.0,2.7717700928134947
08-19-2017 0,1005,1005.0,1005,0.0,0,65,56.5,40,8.151036372105938,0,0.0,0,0.0,0,0.0,0,0.0,26.0,23.205882352941178,22.0,1.2499554359257599
08-19-2017 1,1007,1006.030303030303,1005,0.6366341416410451,1,63,46.411764705882355,30,12.555616024757242,2155,846.8181818181819,0,728.2904835359932,0,0.0,0,0.0,33.0,26.676470588235293,22.0,4.325544899885668
08-19-2017 2,1006,1005.3235294117648,1005,0.47485807993381707,2,33,27.823529411764707,24,2.7132736375902207,537,233.26470588235293,152,83.34459638681184,0,0.0,0,0.0,32.0,31.61764705882353,31.0,0.4932702180563817
08-19-2017 3,1005,1005.0,1005,0.0,3,55,35.76470588235294,24,10.087672715743922,146,32.76470588235294,0,50.78001206841575,0,0.0,0,0.0,32.0,28.558823529411764,24.0,2.512890120119307
08-20-2017 0,1005,1002.7142857142857,1001,1.7247579296719833,0,71,61.542857142857144,55,4.139784429900961,0,0.0,0,0.0,0,0.0,0,0.0,26.0,23.6,21.0,1.8973665961010275
08-20-2017 1,1005,1004.7878787878788,1004,0.4151487502672805,1,63,44.85294117647059,26,14.443478874441398,2453,819.7878787878788,0,779.447831704268,0,0.0,0,0.0,34.0,26.735294117647058,21.0,5.327509074715544
08-20-2017 2,1004,1002.3529411764706,1001,1.0977208603939477,2,35,30.647058823529413,26,2.740076894974725,398,208.61764705882354,127,49.40495295123842,0,0.0,0,0.0,32.0,31.08823529411765,31.0,0.2879022412812366
08-20-2017 3,1001,1000.9705882352941,1000,0.17149858514250885,3,55,41.5,33,7.361859119608965,175,33.76470588235294,0,56.388296025848774,0,0.0,0,0.0,31.0,29.441176470588236,27.0,1.4810147313855813
08-21-2017 0,1002,1001.4117647058823,1000,0.6567895774291853,0,94,80.1470588235294,70,8.150598985020473,0,0.0,0,0.0,16,3.1470588235294117,0,4.930623864523093,24.0,21.794117647058822,20.0,1.3206842066211506
08-21-2017 1,1001,1000.7941176470588,1000,0.41042563012190475,1,73,54.029411764705884,39,10.564334779836516,1924,669.3235294117648,0,623.5318135106604,0,0.0,0,0.0,30.0,25.705882352941178,22.0,2.990180006385608
08-21-2017 2,1000,999.0285714285715,998,0.7469827262241818,2,50,42.285714285714285,37,4.315304014724316,572,348.8,244,60.09981892896282,0,0.0,0,0.0,30.0,28.885714285714286,27.0,0.7581490064402818
08-21-2017 3,1002,1000.9705882352941,999,1.2181778274338015,3,89,70.05882352941177,46,14.982699470471264,236,25.0,0,56.58407528410777,24,7.882352941176471,0,8.527192531995414,28.0,23.11764705882353,21.0,2.3710975068118283
08-22-2017 0,1004,1003.3529411764706,1002,0.7337059497355612,0,100,91.58823529411765,80,7.152527195075342,0,0.0,0,0.0,17,5.676470588235294,0,6.361439651407744,20.0,18.764705882352942,18.0,0.5537105429905546
08-22-2017 1,1005,1004.2647058823529,1003,0.7511132557708274,1,98,84.38235294117646,57,10.198082724983022,1277,309.2352941176471,0,282.5183350256554,11,2.4705882352941178,0,3.807769522227265,23.0,20.176470588235293,18.0,1.546659905326668
08-22-2017 2,1005,1003.7058823529412,1003,0.7189812559071419,2,64,56.588235294117645,47,4.691175772104173,719,339.5,149,163.21435060197447,0,0.0,0,0.0,24.0,23.0,22.0,0.3481553119113957
08-22-2017 3,1004,1003.5142857142857,1003,0.50709255283711,3,81,66.94285714285714,57,6.1162409502360635,145,28.228571428571428,0,48.03312932346842,0,0.0,0,0.0,23.0,21.742857142857144,20.0,1.093909802251623
08-23-2017 0,1008,1005.5882352941177,1004,1.6351748504193215,0,88,66.76470588235294,52,10.90748651303707,0,0.0,0,0.0,0,0.0,0,0.0,20.0,18.323529411764707,18.0,0.5348796656113335
08-23-2017 1,1005,1004.4411764705883,1004,0.5039947372613783,1,76,62.029411764705884,45,10.25282014158129,1821,669.3529411764706,0,614.2890881164715,0,0.0,0,0.0,29.0,22.0,18.0,3.498917581542075
08-23-2017 2,1005,1004.4117647058823,1004,0.4995541684356422,2,52,43.88235294117647,37,3.3372525978656133,627,316.7352941176471,150,109.23821864872768,0,0.0,0,0.0,26.0,24.735294117647058,24.0,0.511019392943506
08-23-2017 3,1007,1005.3428571428572,1004,1.1099246700156022,3,54,46.457142857142856,35,6.459570451676185,161,29.571428571428573,0,49.81925313765028,0,0.0,0,0.0,25.0,22.457142857142856,20.0,1.651075534361789
08-24-2017 0,1011,1009.1764705882352,1008,1.24244598041937,0,86,73.58823529411765,57,8.392340111614853,0,0.0,0,0.0,0,0.0,0,0.0,20.0,17.764705882352942,16.0,1.2323621941377896
08-24-2017 1,1010,1009.3235294117648,1008,0.7269941534212875,1,81,54.94117647058823,28,18.443921847574327,2241,804.0294117647059,0,766.9992487568569,0,0.0,0,0.0,30.0,21.823529411764707,16.0,5.149113417274591
08-24-2017 2,1010,1009.3529411764706,1009,0.48507125007266594,2,39,35.411764705882355,31,2.2712651268164037,494,212.94117647058823,140,90.70696781777676,0,0.0,0,0.0,26.0,25.0,24.0,0.24618298195866548
08-24-2017 3,1010,1009.2571428571429,1008,0.5054326709601878,3,60,43.94285714285714,32,7.673264728695254,135,29.142857142857142,0,47.293913833751226,0,0.0,0,0.0,25.0,22.742857142857144,20.0,1.5967403771223339
08-26-2017 0,1010,1008.2941176470588,1007,1.360245338047201,0,78,63.64705882352941,46,9.338361263484297,0,0.0,0,0.0,0,0.0,0,0.0,24.0,20.352941176470587,18.0,1.9521915104324767
08-26-2017 1,1011,1010.1764705882352,1010,0.38695299497594743,1,75,53.94117647058823,31,15.28703387301085,2378,846.1176470588235,0,824.9452053320612,0,0.0,0,0.0,33.0,23.235294117647058,18.0,5.063588519889055
08-26-2017 2,1010,1008.5882352941177,1007,1.0478736639911677,2,38,33.14705882352941,30,1.9405146605862293,295,177.58823529411765,138,38.149719127651736,0,0.0,0,0.0,29.0,28.352941176470587,27.0,0.5970814340265321
08-26-2017 3,1007,1007.0,1007,0.0,3,67,48.294117647058826,30,12.880639481030638,132,27.735294117647058,0,45.588614224174115,0,0.0,0,0.0,29.0,25.470588235294116,23.0,2.2460105253220424
08-27-2017 0,1007,1004.1142857142858,1001,2.4225828289297375,0,84,74.45714285714286,59,7.472864074703327,0,0.0,0,0.0,0,0.0,0,0.0,23.0,20.914285714285715,19.0,1.1973359784864694
08-27-2017 1,1007,1006.5588235294117,1006,0.5039947372613783,1,85,58.94117647058823,33,20.65289058420312,2317,905.0588235294117,0,881.9662242270743,0,0.0,0,0.0,33.0,24.91176470588235,19.0,5.241834325355405
08-27-2017 2,1006,1003.9411764705883,1002,1.2045664747770721,2,37,33.55882352941177,32,1.3526892736119192,363,193.11764705882354,138,49.302261737953955,0,0.0,0,0.0,30.0,29.5,29.0,0.5075192189225523
08-27-2017 3,1002,1002.0,1002,0.0,3,65,51.911764705882355,36,8.829590906679801,131,25.5,0,43.85323318303977,0,0.0,0,0.0,29.0,25.941176470588236,23.0,2.0142097701623505
08-28-2017 0,1004,1002.2941176470588,1000,1.7671996639900136,0,90,77.17647058823529,64,7.669185047121208,0,0.0,0,0.0,0,0.0,0,0.0,22.0,20.147058823529413,19.0,0.8213939718801193
08-28-2017 1,1001,1000.1714285714286,1000,0.38238526043109716,1,71,53.74285714285714,35,11.964021695318444,2080,707.5142857142857,0,649.9592010466581,0,0.0,0,0.0,34.0,25.085714285714285,20.0,4.7611876210694755
08-28-2017 2,1001,999.6470588235294,999,0.6911717297975238,2,80,48.05882352941177,39,11.33763156409071,450,227.5,12,119.27870342567063,18,1.3529411764705883,0,3.9991086350864262,30.0,28.558823529411764,23.0,2.2182599851806897
08-28-2017 3,1004,1002.5,1000,1.5025231304628084,3,99,86.67647058823529,61,11.366406079573938,70,5.764705882352941,0,16.25378058311994,20,3.823529411764706,0,6.2545527090286654,26.0,21.705882352941178,20.0,1.9310761917819357
08-29-2017 0,1009,1006.2647058823529,1004,1.8798585299675137,0,89,74.52941176470588,69,6.416056062805991,0,0.0,0,0.0,24,0.7058823529411765,0,4.1159660434202126,20.0,18.852941176470587,18.0,0.6096373955153138
08-29-2017 1,1007,1006.5588235294117,1006,0.5039947372613783,1,91,84.58823529411765,73,4.774411891809919,588,130.94117647058823,0,161.28498045319068,21,4.411764705882353,0,5.908994925862443,19.0,17.147058823529413,16.0,0.8213939718801193
08-29-2017 2,1008,1007.0285714285715,1007,0.1690308509457033,2,74,61.114285714285714,55,5.924879887446856,537,332.77142857142854,118,110.77191343803125,0,0.0,0,0.0,22.0,21.285714285714285,19.0,0.9258200997725514
08-29-2017 3,1008,1007.6470588235294,1007,0.48507125007266594,3,77,69.17647058823529,57,5.54032374196449,109,18.529411764705884,0,33.91900807415221,0,0.0,0,0.0,22.0,20.735294117647058,20.0,0.7096231833787505
08-30-2017 0,1010,1008.8823529411765,1008,0.537373290623879,0,88,79.0,69,6.18404594439791,0,0.0,0,0.0,0,0.0,0,0.0,19.0,17.294117647058822,16.0,0.6290643251160328
08-30-2017 1,1011,1010.2857142857143,1010,0.45834924851410563,1,77,57.457142857142856,42,11.790681408096264,2121,642.7714285714286,0,565.1980436726834,0,0.0,0,0.0,23.0,18.771428571428572,15.0,2.744895950944699
08-30-2017 2,1010,1009.0588235294117,1008,0.8507100944999627,2,49,46.705882352941174,44,1.000890868773562,590,245.64705882352942,120,109.54005282500792,0,0.0,0,0.0,23.0,22.529411764705884,21.0,0.6147329608787305
08-30-2017 3,1009,1008.0294117647059,1008,0.17149858514250885,3,72,56.73529411764706,49,6.496193867131606,105,20.764705882352942,0,36.10847195438448,0,0.0,0,0.0,23.0,21.294117647058822,19.0,1.2680075462137053
08-31-2017 0,1008,1006.2352941176471,1004,1.8267179299831502,0,94,78.44117647058823,61,10.275570253203494,0,0.0,0,0.0,0,0.0,0,0.0,22.0,18.264705882352942,16.0,1.8798585299675137
08-31-2017 1,1009,1008.3142857142857,1008,0.47100821595360554,1,89,65.25714285714285,39,18.715113202566368,2120,705.0,0,680.0096885122948,0,0.0,0,0.0,29.0,21.0,15.0,4.958652568401788
08-31-2017 2,1008,1006.6176470588235,1005,0.985184366143778,2,50,45.88235294117647,40,2.458931843514922,360,198.64705882352942,130,54.89321995609248,0,0.0,0,0.0,26.0,25.029411764705884,24.0,0.3000297073823573
08-31-2017 3,1005,1005.0,1005,0.0,3,75,59.85294117647059,41,10.810018789940154,122,22.91176470588235,0,39.94038561221023,0,0.0,0,0.0,25.0,22.323529411764707,20.0,1.7359058107965475
09-01-2017 0,1004,1002.4117647058823,1000,1.6351748504193215,0,87,79.76470588235294,72,4.362782150496587,0,0.0,0,0.0,0,0.0,0,0.0,21.0,19.08823529411765,17.0,1.1110368364954921
09-01-2017 1,1004,1003.7714285714286,1003,0.4260429614980358,1,90,63.68571428571428,33,20.747461118342716,2165,699.6285714285714,0,698.4657592228289,0,0.0,0,0.0,33.0,23.057142857142857,17.0,5.713466327807629
09-01-2017 2,1003,1001.3529411764706,1000,0.8486121625899217,2,44,38.55882352941177,36,2.002894518631204,342,192.97058823529412,129,50.697848435679504,0,0.0,0,0.0,28.0,27.205882352941178,27.0,0.41042563012190475
09-01-2017 3,1001,1000.5882352941177,1000,0.4995541684356422,3,79,59.35294117647059,37,12.182656208703635,124,22.470588235294116,0,40.386192730682815,0,0.0,0,0.0,27.0,23.676470588235293,21.0,1.821098373780923
09-02-2017 0,1001,999.4411764705883,998,0.9905975078001625,0,83,68.0,56,9.490026662797426,0,0.0,0,0.0,0,0.0,0,0.0,23.0,20.88235294117647,18.0,2.0414597552398175
09-02-2017 1,1002,1001.3142857142857,1001,0.47100821595360554,1,85,63.08571428571429,36,18.23598805944448,2198,694.8,0,686.1281307195515,0,0.0,0,0.0,34.0,23.914285714285715,18.0,5.756691393354288
09-02-2017 2,1001,999.9117647058823,999,0.9000891221470719,2,43,33.85294117647059,29,3.2949212796149134,309,180.0,128,39.89075992348012,0,0.0,0,0.0,30.0,29.176470588235293,29.0,0.3869529949759475
09-02-2017 3,999,998.9705882352941,998,0.17149858514250885,3,81,57.588235294117645,32,15.101911673208237,120,20.647058823529413,0,38.224918378287455,0,0.0,0,0.0,29.0,25.38235294117647,23.0,1.741032537289346
09-03-2017 0,998,997.1176470588235,996,0.6402985043618773,0,95,76.8529411764706,57,15.798220753177615,0,0.0,0,0.0,9,2.588235294117647,0,2.7865221840769436,23.0,20.941176470588236,20.0,0.7361314305651904
09-03-2017 1,997,996.7941176470588,996,0.41042563012190475,1,66,53.35294117647059,36,11.666793989628639,2138,753.6470588235294,0,721.615942608983,0,0.0,0,0.0,29.0,23.58823529411765,20.0,3.6191213319929294
09-03-2017 2,996,994.0,993,0.8401680504168059,2,58,43.114285714285714,33,9.282404064146531,516,272.6857142857143,108,126.60516935561132,0,0.0,0,0.0,31.0,28.542857142857144,26.0,1.6150552192864918
09-03-2017 3,998,994.4117647058823,992,1.7942272255482012,3,100,76.47058823529412,61,14.906242934803275,95,11.676470588235293,0,23.593425622836566,23,3.911764705882353,0,6.801816366409265,26.0,22.794117647058822,19.0,1.934995290334976
09-04-2017 0,1006,1002.0294117647059,997,4.011236445949296,0,98,78.47058823529412,62,12.248030872330228,0,0.0,0,0.0,4,0.47058823529411764,0,1.2366938848016846,20.0,18.558823529411764,17.0,0.823561242063752
09-04-2017 1,1002,1000.5588235294117,999,1.0499978779369101,1,90,69.29411764705883,48,13.885962852801246,2377,688.2941176470588,0,735.935048575569,0,0.0,0,0.0,25.0,19.823529411764707,17.0,2.5041854447170993
09-04-2017 2,1002,1002.0,1002,0.0,2,55,51.05714285714286,47,2.4367632478454735,395,240.85714285714286,119,86.42614761515544,0,0.0,0,0.0,23.0,22.34285714285714,22.0,0.4815939919779354
09-04-2017 3,1005,1003.9411764705883,1002,0.9191951838952686,3,64,57.6764705882353,48,5.144697701372032,120,20.235294117647058,0,38.45899731081529,0,0.0,0,0.0,22.0,20.41176470588235,19.0,1.233807780786253
09-05-2017 0,1006,1005.3939393939394,1004,0.7044232543095956,0,90,78.84848484848484,71,5.56844464438462,0,0.0,0,0.0,0,0.0,0,0.0,17.0,16.11764705882353,15.0,0.5910804632890487
09-05-2017 1,1007,1006.8529411764706,1006,0.35949062795357095,1,80,70.41176470588235,59,6.814056981638736,1070,333.5,0,297.0122178896982,0,0.0,0,0.0,21.0,17.941176470588236,16.0,1.774246343980046
09-05-2017 2,1007,1006.1428571428571,1005,0.8096061912275311,2,61,57.0,50,2.838806708709095,531,326.9142857142857,151,109.94955298536085,0,0.0,0,0.0,23.0,21.62857142857143,21.0,0.5469549011258115
09-05-2017 3,1006,1005.0588235294117,1005,0.23883257361061286,3,79,63.911764705882355,50,9.605451883297992,234,31.764705882352942,0,67.6958701679036,0,0.0,0,0.0,23.0,18.794117647058822,16.0,1.771481348351693
09-06-2017 0,1004,1003.4411764705883,1003,0.5039947372613783,0,90,80.82352941176471,73,4.011125348292521,0,0.0,0,0.0,0,0.0,0,0.0,18.0,16.352941176470587,15.0,1.323044078176753
09-06-2017 1,1003,1003.0,1003,0.0,1,79,62.0,38,13.368091948851234,2465,646.6,0,835.8878407734744,0,0.0,0,0.0,28.0,19.714285714285715,15.0,4.120047319627092
09-06-2017 2,1003,1001.6764705882352,1001,0.638207159076591,2,51,44.970588235294116,42,2.0668420372950913,242,180.61764705882354,81,37.51606904674506,0,0.0,0,0.0,24.0,22.88235294117647,21.0,0.7692856143892455
09-06-2017 3,1003,1002.3235294117648,1001,0.8428159235129081,3,80,58.705882352941174,44,10.4258693751727,138,21.352941176470587,0,41.47718054833114,0,0.0,0,0.0,24.0,20.970588235294116,18.0,1.5664144371616047
09-07-2017 0,1003,1002.5,1002,0.5075192189225523,0,88,80.32352941176471,73,4.643148019330394,0,0.0,0,0.0,0,0.0,0,0.0,20.0,18.264705882352942,17.0,1.3327761759259746
09-07-2017 1,1004,1003.3142857142857,1003,0.47100821595360554,1,73,59.51428571428571,37,13.142592251623611,2482,787.8571428571429,0,851.1805000688626,0,0.0,0,0.0,30.0,21.4,17.0,4.564569433982472
09-07-2017 2,1003,1002.0588235294117,1001,0.8143105085150718,2,50,44.38235294117647,41,2.030296379056336,250,160.88235294117646,122,25.97757156854602,0,0.0,0,0.0,26.0,25.676470588235293,24.0,0.5348796656113335
09-07-2017 3,1002,1001.5882352941177,1001,0.4995541684356422,3,77,62.55882352941177,42,12.151047283634714,117,17.88235294117647,0,35.69123880771349,0,0.0,0,0.0,26.0,22.676470588235293,20.0,1.8864844365675972
09-08-2017 0,1003,1002.5,1002,0.5075192189225523,0,95,81.32352941176471,68,10.443848670129382,0,0.0,0,0.0,0,0.0,0,0.0,21.0,19.323529411764707,18.0,0.878034590168848
09-08-2017 1,1004,1003.2857142857143,1002,0.7100716024967263,1,86,69.17142857142858,52,12.752129497565852,1598,499.7142857142857,0,491.1306625849097,0,0.0,0,0.0,26.0,21.857142857142858,18.0,3.0403449605253017
09-08-2017 2,1004,1002.9117647058823,1002,0.7534827041035808,2,54,44.61764705882353,39,4.539488062728853,347,182.2058823529412,106,47.66472516395575,0,0.0,0,0.0,28.0,26.705882352941178,25.0,0.7988405144695231
09-08-2017 3,1003,1002.5588235294117,1002,0.5039947372613783,3,66,53.61764705882353,42,7.083975539724522,119,18.941176470588236,0,37.44890755899101,0,0.0,0,0.0,27.0,24.441176470588236,21.0,1.8617550610400868
09-09-2017 0,1003,1000.8529411764706,999,1.5979599293564521,0,100,87.11764705882354,74,8.758596490175714,0,0.0,0,0.0,14,2.0588235294117645,0,3.5585252007366863,21.0,19.205882352941178,17.0,1.0084314782600803
09-09-2017 1,1003,1002.3142857142857,1002,0.47100821595360554,1,88,68.0,47,14.875957705205362,2350,761.3714285714286,0,798.6651394934029,0,0.0,0,0.0,26.0,21.085714285714285,17.0,3.5593408888479914
09-09-2017 2,1002,999.4705882352941,998,1.107421085981109,2,44,35.8235294117647,32,2.8441389838956175,357,224.64705882352942,115,64.49001912579124,0,0.0,0,0.0,29.0,28.61764705882353,27.0,0.6969503213613096
09-09-2017 3,1000,998.5,997,1.1078234188139946,3,100,64.29411764705883,39,23.72254957395537,82,10.352941176470589,0,22.906770671626663,17,3.088235294117647,0,5.041450290726677,29.0,24.735294117647058,20.0,2.9264605110943585
09-10-2017 0,1001,1000.2058823529412,999,0.8800623863804024,0,100,94.61764705882354,78,6.5413125635055795,0,0.0,0,0.0,1,0.3235294117647059,0,0.47485807993381707,22.0,19.558823529411764,19.0,0.823561242063752
09-10-2017 1,1001,1000.3428571428572,999,0.6390644422470537,1,100,81.57142857142857,52,19.353196596102542,2667,916.5428571428571,0,991.9573740503032,1,0.11428571428571428,0,0.32280285109067564,31.0,23.285714285714285,19.0,4.423010876098321
09-10-2017 2,1001,1000.5,1000,0.5075192189225523,2,70,58.73529411764706,50,6.463458233416215,390,198.1764705882353,116,67.55983681746233,0,0.0,0,0.0,26.0,25.676470588235293,25.0,0.47485807993381707
09-10-2017 3,1001,1000.4705882352941,1000,0.5066403971048988,3,96,76.1470588235294,53,14.871433573865348,110,15.647058823529411,0,32.00841021389031,0,0.0,0,0.0,26.0,22.823529411764707,20.0,1.816933617894723
09-11-2017 0,1001,997.0882352941177,993,3.9800079721164527,0,98,81.82352941176471,60,14.224329537877665,0,0.0,0,0.0,0,0.0,0,0.0,23.0,20.558823529411764,18.0,1.6911745330532184
09-11-2017 1,1001,1000.9714285714285,1000,0.1690308509457033,1,100,73.57142857142857,48,19.422978680942226,2416,748.6857142857143,0,818.6943612501904,0,0.0,0,0.0,30.0,22.857142857142858,18.0,4.647218378284173
09-11-2017 2,1000,998.0,996,1.4564381625088383,2,52,42.205882352941174,33,6.074184877424599,271,174.1764705882353,120,31.864743115745373,0,0.0,0,0.0,31.0,29.264705882352942,27.0,1.2864992086681373
09-11-2017 3,996,994.9117647058823,994,0.5144957554275266,3,60,47.0,35,8.067893720848652,109,14.852941176470589,0,31.11867056533763,0,0.0,0,0.0,30.0,26.794117647058822,24.0,1.9966549566819953
09-12-2017 0,1000,995.8823529411765,991,3.796048231343756,0,84,70.1470588235294,55,12.055760230018995,0,0.0,0,0.0,0,0.0,0,0.0,23.0,21.91176470588235,21.0,0.9650764472411539
09-12-2017 1,992,991.5294117647059,991,0.5066403971048988,1,84,66.08823529411765,39,16.454469130518962,2150,615.5294117647059,0,661.6669140657862,0,0.0,0,0.0,32.0,24.529411764705884,21.0,3.7516484790236446
09-12-2017 2,995,993.8571428571429,992,0.8096061912275311,2,57,50.142857142857146,43,4.088310863215481,370,209.5142857142857,114,63.29871824209742,0,0.0,0,0.0,28.0,27.571428571428573,27.0,0.5020964452534338
09-12-2017 3,999,996.9705882352941,995,0.999554267862857,3,58,51.911764705882355,46,3.378789877140645,109,15.882352941176471,0,32.91012988186699,0,0.0,0,0.0,27.0,25.11764705882353,23.0,1.1745974392893195
09-13-2017 0,1006,1003.2058823529412,1000,2.858049894221751,0,70,58.44117647058823,47,7.9207865253417635,0,0.0,0,0.0,0,0.0,0,0.0,22.0,20.647058823529413,19.0,0.8121185516225344
09-13-2017 1,1003,1002.2352941176471,1001,0.7409585736349484,1,72,57.61764705882353,35,13.95450335887558,2467,769.8235294117648,0,854.4389784615624,0,0.0,0,0.0,34.0,24.5,20.0,4.8695093399767915
09-13-2017 2,1004,1003.0294117647059,1003,0.17149858514250885,2,46,38.76470588235294,34,3.65197185034632,285,170.38235294117646,121,34.31407053557101,0,0.0,0,0.0,28.0,27.058823529411764,27.0,0.23883257361061283
09-13-2017 3,1006,1004.8571428571429,1003,1.0611552290631505,3,52,40.05714285714286,34,4.358513353824006,114,17.142857142857142,0,34.653870726118335,0,0.0,0,0.0,26.0,23.857142857142858,21.0,1.5744813738620904
09-14-2017 0,1007,1003.1470588235294,1000,2.975988279355142,0,85,69.1470588235294,54,10.114892569543418,0,0.0,0,0.0,0,0.0,0,0.0,21.0,18.294117647058822,17.0,0.9055188288357753
09-14-2017 1,1007,1006.8529411764706,1006,0.35949062795357095,1,69,55.1764705882353,31,12.83336227049542,2382,759.4411764705883,0,886.6314594688066,0,0.0,0,0.0,31.0,20.91176470588235,16.0,4.75055114543389
09-14-2017 2,1006,1003.7941176470588,1002,1.533058178830518,2,46,38.05882352941177,31,4.0671721727836845,217,149.6764705882353,119,19.092630004771703,0,0.0,0,0.0,26.0,24.764705882352942,24.0,0.6059714729465039
09-14-2017 3,1001,1001.0,1001,0.0,3,80,61.31428571428572,33,14.977967011524605,111,16.97142857142857,0,34.176432982810994,0,0.0,0,0.0,25.0,21.228571428571428,19.0,2.0012601072341205
09-15-2017 0,1004,1001.7941176470588,1000,1.855040827202527,0,84,72.73529411764706,64,6.229493989516235,0,0.0,0,0.0,0,0.0,0,0.0,22.0,19.147058823529413,17.0,1.6354473568540806
09-15-2017 1,1003,1001.6060606060606,1000,0.9662878045448577,1,79,55.303030303030305,27,20.295450303708538,2471,697.0909090909091,0,883.2279704171924,0,0.0,0,0.0,34.0,23.91176470588235,17.0,6.161304697815442
09-15-2017 2,1003,1001.8823529411765,1001,0.6859943405700354,2,44,37.705882352941174,34,2.1815953540402613,220,152.5,117,20.925915497151838,0,0.0,0,0.0,29.0,28.0,27.0,0.4264014327112209
09-15-2017 3,1003,1002.5714285714286,1001,0.5576059269303898,3,87,67.88571428571429,38,17.06522337209495,109,15.82857142857143,0,32.65279531704456,0,0.0,0,0.0,28.0,23.542857142857144,21.0,2.2796137075088367
09-16-2017 0,1005,1004.5,1004,0.5075192189225523,0,68,59.05882352941177,46,7.98840514469523,0,0.0,0,0.0,0,0.0,0,0.0,23.0,20.647058823529413,19.0,1.6308085546407596
09-16-2017 1,1006,1005.2352941176471,1004,0.7807852895958004,1,67,56.529411764705884,39,10.988245218269707,2700,830.1764705882352,0,1002.2488190001352,0,0.0,0,0.0,30.0,22.735294117647058,19.0,3.925895562986807
