_id,has_rain,has_rain_1,has_rain_2,has_rain_3,has_rain_4,has_rain_5,has_rain_6,humidity_70percentile_1,humidity_70percentile_2,humidity_70percentile_3,humidity_70percentile_4,humidity_70percentile_5,humidity_70percentile_6,humidity_90percentile_1,humidity_90percentile_2,humidity_90percentile_3,humidity_90percentile_4,humidity_90percentile_5,humidity_90percentile_6,humidity_avg_1,humidity_avg_2,humidity_avg_3,humidity_avg_4,humidity_avg_5,humidity_avg_6,humidity_fall_1,humidity_fall_2,humidity_fall_3,humidity_fall_4,humidity_fall_5,humidity_fall_6,humidity_max_1,humidity_max_2,humidity_max_3,humidity_max_4,humidity_max_5,humidity_max_6,humidity_min_1,humidity_min_2,humidity_min_3,humidity_min_4,humidity_min_5,humidity_min_6,humidity_rise_1,humidity_rise_2,humidity_rise_3,humidity_rise_4,humidity_rise_5,humidity_rise_6,humidity_steady_1,humidity_steady_2,humidity_steady_3,humidity_steady_4,humidity_steady_5,humidity_steady_6,light_70percentile_1,light_70percentile_2,light_70percentile_3,light_70percentile_4,light_70percentile_5,light_70percentile_6,light_90percentile_1,light_90percentile_2,light_90percentile_3,light_90percentile_4,light_90percentile_5,light_90percentile_6,light_avg_1,light_avg_2,light_avg_3,light_avg_4,light_avg_5,light_avg_6,light_fall_1,light_fall_2,light_fall_3,light_fall_4,light_fall_5,light_fall_6,light_max_1,light_max_2,light_max_3,light_max_4,light_max_5,light_max_6,light_min_1,light_min_2,light_min_3,light_min_4,light_min_5,light_min_6,light_rise_1,light_rise_2,light_rise_3,light_rise_4,light_rise_5,light_rise_6,light_steady_1,light_steady_2,light_steady_3,light_steady_4,light_steady_5,light_steady_6,pressure_70percentile_1,pressure_70percentile_2,pressure_70percentile_3,pressure_70percentile_4,pressure_70percentile_5,pressure_70percentile_6,pressure_90percentile_1,pressure_90percentile_2,pressure_90percentile_3,pressure_90percentile_4,pressure_90percentile_5,pressure_90percentile_6,pressure_avg_1,pressure_avg_2,pressure_avg_3,pressure_avg_4,pressure_avg_5,pressure_avg_6,pressure_fall_1,pressure_fall_2,pressure_fall_3,pressure_fall_4,pressure_fall_5,pressure_fall_6,pressure_max_1,pressure_max_2,pressure_max_3,pressure_max_4,pressure_max_5,pressure_max_6,pressure_min_1,pressure_min_2,pressure_min_3,pressure_min_4,pressure_min_5,pressure_min_6,pressure_rise_1,pressure_rise_2,pressure_rise_3,pressure_rise_4,pressure_rise_5,pressure_rise_6,pressure_steady_1,pressure_steady_2,pressure_steady_3,pressure_steady_4,pressure_steady_5,pressure_steady_6,rain_70percentile_1,rain_70percentile_2,rain_70percentile_3,rain_70percentile_4,rain_70percentile_5,rain_70percentile_6,rain_90percentile_1,rain_90percentile_2,rain_90percentile_3,rain_90percentile_4,rain_90percentile_5,rain_90percentile_6,rain_avg_1,rain_avg_2,rain_avg_3,rain_avg_4,rain_avg_5,rain_avg_6,rain_fall_1,rain_fall_2,rain_fall_3,rain_fall_4,rain_fall_5,rain_fall_6,rain_max_1,rain_max_2,rain_max_3,rain_max_4,rain_max_5,rain_max_6,rain_min_1,rain_min_2,rain_min_3,rain_min_4,rain_min_5,rain_min_6,rain_rise_1,rain_rise_2,rain_rise_3,rain_rise_4,rain_rise_5,rain_rise_6,rain_steady_1,rain_steady_2,rain_steady_3,rain_steady_4,rain_steady_5,rain_steady_6,temperature_70percentile_1,temperature_70percentile_2,temperature_70percentile_3,temperature_70percentile_4,temperature_70percentile_5,temperature_70percentile_6,temperature_90percentile_1,temperature_90percentile_2,temperature_90percentile_3,temperature_90percentile_4,temperature_90percentile_5,temperature_90percentile_6,temperature_avg_1,temperature_avg_2,temperature_avg_3,temperature_avg_4,temperature_avg_5,temperature_avg_6,temperature_fall_1,temperature_fall_2,temperature_fall_3,temperature_fall_4,temperature_fall_5,temperature_fall_6,temperature_max_1,temperature_max_2,temperature_max_3,temperature_max_4,temperature_max_5,temperature_max_6,temperature_min_1,temperature_min_2,temperature_min_3,temperature_min_4,temperature_min_5,temperature_min_6,temperature_rise_1,temperature_rise_2,temperature_rise_3,temperature_rise_4,temperature_rise_5,temperature_rise_6,temperature_steady_1,temperature_steady_2,temperature_steady_3,temperature_steady_4,temperature_steady_5,temperature_steady_6
10_06_2017_3,1,0.0,0.0,0.0,0.0,0.0,0.0,47.0,62.0,61.0,56.0,53.0,69.1,53.900000000000006,63.0,61.7,57.0,58.0,71.7,45.28125,55.88235294117647,59.88235294117647,55.26470588235294,50.85294117647059,64.44117647058823,15.0,14.0,12.0,13.0,17.0,12.0,56.0,64.0,63.0,58.0,60.0,72.0,36.0,39.0,55.0,49.0,44.0,53.0,10.0,17.0,16.0,13.0,11.0,18.0,7.0,3.0,6.0,8.0,6.0,4.0,277.4,419.7,0.0,0.0,272.2999999999999,484.49999999999994,336.3,2128.3,0.0,14.09999999999999,373.1,1724.0,202.71875,554.3823529411765,0.0,4.705882352941177,215.73529411764707,508.05882352941177,19.0,7.0,0.0,5.0,20.0,8.0,398.0,2335.0,0.0,65.0,459.0,1840.0,10.0,0.0,0.0,0.0,81.0,0.0,13.0,21.0,0.0,1.0,14.0,20.0,0.0,6.0,34.0,28.0,0.0,6.0,995.0,995.0,997.0,1000.0,1005.0,1008.0,996.0,995.0,998.0,1001.0,1006.0,1008.0,995.21875,995.0588235294117,996.5588235294117,999.7352941176471,1003.7647058823529,1007.7058823529412,1.0,0.0,4.0,3.0,6.0,1.0,996.0,996.0,998.0,1001.0,1007.0,1008.0,995.0,995.0,995.0,998.0,1001.0,1007.0,2.0,2.0,2.0,1.0,1.0,1.0,29.0,32.0,28.0,30.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,34.0,34.0,34.0,34.0,22.0,21.0,17.0,19.0,20.0,17.0,22.0,24.7,18.0,19.0,20.0,18.0,21.375,18.676470588235293,16.91176470588235,18.705882352941178,19.441176470588236,14.264705882352942,3.0,4.0,4.0,4.0,2.0,6.0,22.0,26.0,18.0,20.0,21.0,19.0,20.0,15.0,15.0,18.0,18.0,10.0,4.0,10.0,2.0,3.0,5.0,14.0,25.0,20.0,28.0,27.0,27.0,14.0
04_04_2018_2,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,73.0,43.0,31.0,56.0,69.1,78.0,78.0,45.7,34.0,76.2,73.7,48.470588235294116,66.29411764705883,37.55882352941177,29.939393939393938,48.34285714285714,64.82352941176471,17.0,9.0,7.0,13.0,20.0,11.0,81.0,82.0,49.0,36.0,79.0,77.0,25.0,43.0,28.0,26.0,29.0,52.0,13.0,22.0,21.0,10.0,10.0,18.0,4.0,3.0,6.0,10.0,5.0,5.0,1602.099999999999,0.0,3.9999999999999787,526.8,2321.1999999999994,0.0,2979.3999999999996,0.0,183.7,574.0,3089.2000000000003,0.0,1225.0294117647059,0.0,40.1764705882353,456.6666666666667,1315.5142857142857,0.0,6.0,0.0,11.0,23.0,7.0,0.0,3204.0,0.0,228.0,670.0,3490.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,25.0,0.0,1.0,10.0,24.0,0.0,3.0,34.0,22.0,0.0,4.0,34.0,1008.0,1008.0,1008.0,1011.0,1012.0,1009.0,1008.0,1008.0,1008.0,1012.0,1012.0,1010.0,1008.0,1008.0,1008.0,1010.2424242424242,1011.2285714285714,1008.7941176470588,0.0,0.0,0.0,4.0,0.0,0.0,1008.0,1008.0,1008.0,1012.0,1012.0,1010.0,1008.0,1008.0,1008.0,1008.0,1010.0,1008.0,1.0,1.0,1.0,1.0,3.0,3.0,33.0,33.0,33.0,28.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,33.0,35.0,34.0,22.0,11.0,17.0,18.0,17.799999999999997,9.0,24.0,12.0,18.0,18.0,18.6,9.0,17.441176470588236,10.735294117647058,15.970588235294118,17.181818181818183,13.6,8.411764705882353,10.0,8.0,11.0,4.0,8.0,7.0,26.0,14.0,19.0,18.0,21.0,11.0,9.0,9.0,13.0,16.0,7.0,7.0,16.0,4.0,10.0,7.0,13.0,5.0,8.0,22.0,13.0,22.0,14.0,22.0
06_23_2018_3,0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,100.0,100.0,55.0,100.0,100.0,100.0,100.0,100.0,57.0,100.0,97.27272727272727,99.97058823529412,100.0,95.58823529411765,53.088235294117645,77.26470588235294,10.0,1.0,0.0,0.0,11.0,9.0,100.0,100.0,100.0,100.0,60.0,100.0,92.0,99.0,100.0,46.0,43.0,43.0,8.0,2.0,1.0,6.0,18.0,5.0,15.0,31.0,34.0,28.0,5.0,20.0,388.4,155.0,0.0,27.099999999999998,283.29999999999995,2145.6,444.0,199.39999999999998,0.0,103.59999999999997,492.29999999999995,2588.0,316.1818181818182,124.94117647058823,0.2857142857142857,33.94117647058823,391.0882352941176,1215.7058823529412,22.0,11.0,0.0,8.0,21.0,2.0,592.0,315.0,6.0,252.0,2896.0,2997.0,146.0,9.0,0.0,0.0,124.0,73.0,11.0,23.0,2.0,8.0,13.0,32.0,0.0,0.0,33.0,18.0,0.0,0.0,1004.0,1003.0,1000.0,1000.0,999.0,1001.0,1004.0,1003.0,1001.0,1000.0,999.0,1001.0,1003.969696969697,1002.1470588235294,1000.0857142857143,998.8823529411765,997.7941176470588,1000.6764705882352,0.0,0.0,1.0,1.0,4.0,2.0,1004.0,1004.0,1001.0,1000.0,1000.0,1001.0,1003.0,1001.0,999.0,996.0,996.0,1000.0,2.0,4.0,4.0,5.0,1.0,2.0,31.0,30.0,30.0,28.0,29.0,30.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,17.200000000000003,20.0,0.0,0.0,0.0,0.0,5.514285714285714,11.588235294117647,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,33.0,34.0,15.0,9.0,34.0,34.0,20.0,19.0,21.0,22.0,30.0,33.0,20.0,19.0,21.0,25.7,30.7,34.0,18.939393939393938,18.558823529411764,20.17142857142857,22.58823529411765,30.11764705882353,27.5,5.0,7.0,6.0,9.0,6.0,5.0,20.0,20.0,21.0,31.0,33.0,35.0,17.0,17.0,18.0,21.0,29.0,21.0,8.0,9.0,4.0,3.0,4.0,12.0,20.0,18.0,25.0,22.0,24.0,17.0
12_22_2017_2,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,76.0,65.0,81.8,82.0,83.0,85.0,77.6,68.6,82.6,84.0,85.0,78.17647058823529,72.48571428571428,62.81818181818182,78.2,81.52941176470588,78.76470588235294,16.0,9.0,12.0,13.0,10.0,11.0,86.0,79.0,70.0,85.0,84.0,87.0,64.0,56.0,57.0,66.0,79.0,60.0,8.0,17.0,15.0,13.0,11.0,16.0,10.0,9.0,6.0,9.0,13.0,7.0,343.9,0.0,185.59999999999997,245.59999999999985,0.0,0.0,415.0,0.0,343.40000000000003,382.40000000000003,0.0,0.0,210.23529411764707,0.0,148.57575757575756,145.37142857142857,0.0,0.0,8.0,0.0,20.0,6.0,0.0,0.0,459.0,0.0,501.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,19.0,0.0,0.0,10.0,35.0,5.0,10.0,34.0,34.0,1017.0,1020.0,1020.0,1021.0,1021.0,1020.0,1017.0,1021.0,1021.0,1022.0,1021.0,1021.0,1017.0294117647059,1020.1714285714286,1020.2424242424242,1021.0,1020.6470588235294,1020.2058823529412,1.0,2.0,1.0,1.0,1.0,2.0,1018.0,1021.0,1021.0,1022.0,1021.0,1021.0,1017.0,1019.0,1020.0,1020.0,1020.0,1020.0,2.0,1.0,2.0,3.0,2.0,3.0,31.0,32.0,30.0,31.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,35.0,33.0,35.0,34.0,34.0,1.0,2.0,3.0,2.0,1.0,3.0,2.6999999999999993,4.600000000000001,3.0,3.0,1.0,6.399999999999999,0.35294117647058826,1.8571428571428572,2.8484848484848486,2.0285714285714285,0.9705882352941176,2.8823529411764706,7.0,8.0,3.0,5.0,1.0,6.0,5.0,8.0,4.0,8.0,1.0,10.0,-2.0,0.0,2.0,1.0,0.0,1.0,8.0,6.0,3.0,11.0,2.0,6.0,19.0,21.0,27.0,19.0,31.0,22.0
05_11_2017_3,0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,80.1,87.0,74.0,69.0,82.0,48.0,87.7,88.0,75.6,73.0,83.7,45.8,62.470588235294116,85.53125,71.05714285714286,68.26470588235294,78.5,12.0,17.0,8.0,13.0,12.0,12.0,49.0,88.0,89.0,83.0,76.0,84.0,43.0,37.0,82.0,57.0,64.0,67.0,14.0,9.0,15.0,16.0,9.0,12.0,9.0,8.0,9.0,6.0,13.0,10.0,205.99999999999997,2163.1,0.0,42.599999999999994,381.49999999999994,148.7,333.6,2708.7999999999997,0.0,160.60000000000005,466.1,247.39999999999998,206.05714285714285,1236.5,0.53125,40.857142857142854,339.44117647058823,114.82352941176471,25.0,4.0,0.0,11.0,16.0,10.0,563.0,3151.0,13.0,231.0,558.0,341.0,116.0,31.0,0.0,0.0,152.0,3.0,10.0,30.0,2.0,5.0,18.0,24.0,0.0,0.0,30.0,19.0,0.0,0.0,1007.0,1008.0,1007.0,1007.0,1007.0,1005.0,1007.0,1008.0,1007.0,1007.0,1007.0,1006.0,1006.2857142857143,1007.4705882352941,1006.6875,1006.5142857142857,1006.4117647058823,1004.7941176470588,2.0,1.0,1.0,0.0,2.0,0.0,1007.0,1008.0,1007.0,1007.0,1007.0,1006.0,1005.0,1007.0,1006.0,1006.0,1006.0,1003.0,1.0,2.0,2.0,2.0,3.0,4.0,32.0,31.0,29.0,33.0,29.0,30.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.3235294117647058,4.617647058823529,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,35.0,34.0,32.0,35.0,27.0,14.0,20.0,21.0,8.0,12.0,12.0,8.0,20.0,21.0,9.0,17.0,12.0,8.0,19.62857142857143,15.0,7.96875,11.771428571428572,10.764705882352942,7.264705882352941,2.0,5.0,5.0,4.0,4.0,3.0,20.0,22.0,9.0,19.0,12.0,8.0,19.0,7.0,7.0,9.0,8.0,6.0,4.0,14.0,4.0,4.0,8.0,4.0,29.0,15.0,23.0,27.0,22.0,27.0
08_26_2017_1,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,70.2,48.8,37.0,70.0,81.0,76.8,74.80000000000001,51.6,38.0,78.69999999999999,83.0,70.3529411764706,67.29411764705883,43.94285714285714,35.411764705882355,54.94117647058823,69.6969696969697,7.0,2.0,12.0,15.0,21.0,10.0,78.0,78.0,60.0,39.0,81.0,86.0,63.0,57.0,32.0,31.0,28.0,52.0,8.0,12.0,19.0,14.0,8.0,18.0,2.0,3.0,4.0,5.0,5.0,5.0,0.0,0.0,21.399999999999963,201.2,1252.1999999999991,0.0,0.0,0.0,114.4,333.9,1991.6999999999998,0.0,0.0,0.0,29.142857142857142,212.94117647058823,804.0294117647059,0.0,0.0,0.0,13.0,26.0,5.0,0.0,0.0,0.0,135.0,494.0,2241.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,1.0,7.0,27.0,0.0,17.0,17.0,21.0,1.0,2.0,33.0,1010.0,1011.0,1009.0,1010.0,1010.0,1008.0,1010.0,1011.0,1010.0,1010.0,1010.0,1008.0,1009.5882352941177,1010.3529411764706,1009.2571428571429,1009.3529411764706,1009.3235294117648,1007.6060606060606,1.0,1.0,1.0,1.0,0.0,0.0,1010.0,1011.0,1010.0,1010.0,1010.0,1008.0,1009.0,1010.0,1008.0,1009.0,1008.0,1007.0,2.0,3.0,3.0,1.0,3.0,2.0,14.0,13.0,31.0,32.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,35.0,34.0,34.0,33.0,19.0,19.0,23.799999999999997,25.0,26.0,18.0,19.0,20.0,25.0,25.0,29.0,19.0,18.647058823529413,18.764705882352942,22.742857142857144,25.0,21.823529411764707,17.666666666666668,2.0,3.0,6.0,2.0,5.0,4.0,19.0,20.0,25.0,26.0,30.0,20.0,18.0,18.0,20.0,24.0,16.0,16.0,2.0,2.0,2.0,3.0,13.0,1.0,13.0,12.0,27.0,29.0,16.0,28.0
06_26_2017_3,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,72.1,86.0,64.8,44.0,72.4,47.0,77.7,88.0,72.6,44.0,74.0,43.088235294117645,61.26470588235294,82.26470588235294,51.74285714285714,41.94117647058823,60.333333333333336,15.0,22.0,9.0,7.0,13.0,19.0,49.0,87.0,91.0,78.0,45.0,75.0,37.0,43.0,71.0,32.0,36.0,36.0,9.0,7.0,20.0,25.0,12.0,5.0,10.0,5.0,5.0,3.0,9.0,9.0,374.20000000000005,2424.5,0.0,74.39999999999998,288.2,2510.4,598.7,2874.0,2.799999999999997,112.4,637.3,2921.4,433.2647058823529,1365.8529411764705,2.7941176470588234,40.371428571428574,453.02941176470586,1472.8484848484848,26.0,2.0,0.0,17.0,26.0,3.0,3050.0,3259.0,51.0,123.0,3289.0,3314.0,133.0,81.0,0.0,0.0,127.0,112.0,8.0,32.0,4.0,2.0,8.0,30.0,0.0,0.0,30.0,16.0,0.0,0.0,1001.0,1002.0,1003.0,1003.0,1005.0,1006.0,1001.0,1002.0,1003.0,1003.0,1006.0,1006.0,1000.2352941176471,1002.0,1002.5,1003.0,1004.5882352941177,1005.9090909090909,2.0,0.0,1.0,0.0,3.0,1.0,1001.0,1002.0,1003.0,1003.0,1006.0,1006.0,999.0,1002.0,1002.0,1003.0,1003.0,1005.0,1.0,1.0,1.0,1.0,1.0,3.0,31.0,33.0,32.0,34.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,35.0,34.0,33.0,32.0,32.099999999999994,23.0,29.799999999999997,31.0,29.0,32.0,33.7,23.0,30.0,31.0,32.0,31.91176470588235,27.5,22.323529411764707,27.2,30.558823529411764,26.181818181818183,7.0,2.0,3.0,9.0,2.0,2.0,34.0,34.0,23.0,31.0,32.0,32.0,31.0,22.0,21.0,24.0,30.0,21.0,5.0,11.0,2.0,3.0,2.0,11.0,22.0,21.0,29.0,23.0,30.0,20.0
10_12_2017_2,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,85.0,81.0,56.0,92.0,93.0,80.0,87.0,83.7,60.0,94.0,93.69999999999999,73.73529411764706,83.15151515151516,74.70588235294117,53.64705882352941,77.05882352941177,91.1470588235294,14.0,5.0,10.0,19.0,16.0,12.0,82.0,88.0,86.0,62.0,95.0,95.0,64.0,71.0,53.0,46.0,46.0,87.0,9.0,12.0,19.0,13.0,14.0,17.0,11.0,16.0,5.0,2.0,4.0,5.0,323.5,0.0,0.0,147.0,267.6999999999999,0.0,409.8,0.0,3.4999999999999964,169.7,1979.5,0.0,179.23529411764707,0.0,3.1470588235294117,133.14705882352942,488.7647058823529,0.0,7.0,0.0,4.0,23.0,10.0,0.0,464.0,0.0,50.0,178.0,2590.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,19.0,0.0,1.0,8.0,17.0,0.0,8.0,33.0,29.0,3.0,7.0,34.0,1013.0,1012.0,1012.0,1013.0,1013.0,1012.0,1013.0,1012.0,1013.0,1013.0,1014.0,1012.0,1012.5588235294117,1012.0,1012.2647058823529,1012.3823529411765,1012.9705882352941,1011.6764705882352,0.0,0.0,3.0,2.0,1.0,0.0,1013.0,1012.0,1013.0,1014.0,1014.0,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0,1011.0,2.0,1.0,4.0,2.0,3.0,2.0,32.0,32.0,27.0,30.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,34.0,34.0,34.0,34.0,14.0,12.0,15.0,18.0,16.0,10.0,15.7,13.0,16.0,18.0,18.4,11.0,13.323529411764707,12.303030303030303,14.205882352941176,17.323529411764707,12.735294117647058,9.647058823529411,4.0,5.0,7.0,3.0,9.0,4.0,16.0,16.0,17.0,18.0,22.0,11.0,11.0,11.0,13.0,16.0,8.0,8.0,8.0,2.0,6.0,5.0,15.0,2.0,22.0,26.0,21.0,26.0,10.0,28.0
10_19_2017_0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,55.0,90.10000000000001,95.0,88.3,59.0,89.7,59.8,92.7,95.0,93.0,60.0,83.08823529411765,50.72727272727273,78.05882352941177,94.23529411764706,82.58823529411765,57.205882352941174,6.0,17.0,17.0,8.0,11.0,12.0,90.0,62.0,95.0,97.0,94.0,61.0,65.0,38.0,52.0,93.0,61.0,54.0,19.0,13.0,11.0,10.0,18.0,13.0,9.0,3.0,6.0,16.0,5.0,9.0,0.0,162.79999999999998,220.7,0.0,0.0,170.5,0.0,184.60000000000002,1505.5999999999988,0.0,0.0,179.0,1.0,139.45454545454547,414.5,0.0,1.5294117647058822,140.97058823529412,3.0,25.0,10.0,0.0,3.0,24.0,19.0,189.0,2927.0,0.0,32.0,188.0,0.0,29.0,0.0,0.0,0.0,49.0,1.0,6.0,18.0,0.0,1.0,4.0,30.0,2.0,6.0,34.0,30.0,6.0,1009.0,1011.0,1012.0999999999999,1014.0,1014.0,1015.0,1009.0,1011.8,1013.0,1014.0,1014.0,1016.0,1008.5294117647059,1009.939393939394,1012.2941176470588,1013.3529411764706,1013.9411764705883,1014.4117647058823,5.0,4.0,3.0,3.0,0.0,4.0,1009.0,1012.0,1013.0,1014.0,1014.0,1016.0,1008.0,1008.0,1012.0,1013.0,1013.0,1013.0,6.0,1.0,3.0,3.0,2.0,2.0,23.0,28.0,28.0,28.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,34.0,34.0,34.0,34.0,17.0,23.0,19.099999999999998,14.0,19.0,22.0,18.0,23.0,20.7,15.0,19.7,22.0,16.647058823529413,22.0,16.176470588235293,13.852941176470589,17.470588235294116,21.705882352941178,7.0,6.0,4.0,3.0,10.0,1.0,20.0,23.0,22.0,15.0,21.0,22.0,15.0,20.0,13.0,13.0,15.0,20.0,3.0,6.0,10.0,2.0,7.0,3.0,24.0,21.0,20.0,29.0,17.0,30.0
04_15_2018_0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.1,49.0,80.19999999999999,78.0,65.1,48.0,76.7,49.7,85.0,79.0,71.0,49.0,64.8529411764706,47.85294117647059,64.52941176470588,77.1470588235294,58.35294117647059,46.878787878787875,0.0,6.0,21.0,7.0,0.0,8.0,77.0,51.0,86.0,79.0,73.0,51.0,50.0,44.0,40.0,73.0,45.0,44.0,23.0,12.0,8.0,14.0,23.0,6.0,11.0,16.0,5.0,13.0,11.0,19.0,11.199999999999974,366.3,1982.0999999999995,0.0,11.299999999999972,389.0,127.79999999999998,480.0,2767.0,0.0,155.7,487.6,30.676470588235293,315.4117647058824,1150.9705882352941,0.0,38.23529411764706,347.75757575757575,12.0,32.0,4.0,0.0,12.0,25.0,167.0,657.0,3040.0,0.0,248.0,660.0,0.0,173.0,0.0,0.0,0.0,219.0,1.0,1.0,28.0,0.0,1.0,6.0,21.0,1.0,2.0,34.0,21.0,2.0,1012.0,1011.0,1010.1,1008.0,1006.0,1005.0,1012.0,1011.0,1011.0,1008.0,1006.0,1005.0,1011.1764705882352,1010.4411764705883,1009.9705882352941,1007.6764705882352,1005.0294117647059,1004.3939393939394,0.0,1.0,0.0,0.0,0.0,1.0,1012.0,1011.0,1011.0,1008.0,1006.0,1005.0,1010.0,1010.0,1008.0,1006.0,1004.0,1004.0,3.0,1.0,4.0,3.0,3.0,1.0,31.0,32.0,30.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,34.0,34.0,33.0,21.0,23.0,23.0,15.0,22.0,23.0,22.0,23.0,24.0,16.0,23.0,24.0,19.294117647058822,22.470588235294116,17.941176470588236,14.823529411764707,20.676470588235293,22.757575757575758,6.0,1.0,5.0,4.0,7.0,1.0,22.0,23.0,25.0,17.0,24.0,24.0,16.0,22.0,12.0,13.0,17.0,21.0,1.0,3.0,13.0,1.0,1.0,5.0,27.0,30.0,16.0,29.0,26.0,27.0
